time,load,wind,solar,price,hour,day_of_week,month,weekend_flag,hour_sin,hour_cos,price_lag_1,price_lag_24,price_lag_168,price_rolling_24,price_rolling_168,residual_load,renewable_share,price_spike,predicted_price,naive_predicted_price,train_test_flag,price_volatility_24h,price_deviation,spike_flag,forecast_error,absolute_error,naive_error,ml_beats_naive,total_renewable
2025-01-09 10:00:00,68940.75,11475.0,5480.75,147.64,10,3,1,0,0.49999999999999994,-0.8660254037844387,156.15,94.65,126.35,120.44958333333335,84.88285714285715,51985.0,0.24594670060885615,1,145.10606,156.15,train,23.98002166281916,27.190416666666636,0,2.533936157226549,2.533936157226549,8.51000000000002,1,16955.75
2025-01-09 11:00:00,70063.5,11634.75,6879.75,140.21,11,3,1,0,0.258819045102521,-0.9659258262890682,147.64,100.01,119.97,122.65750000000001,85.00958333333334,51549.0,0.26425314179280224,1,137.01749,147.64,train,23.940738292709373,17.552499999999995,0,3.192513427734383,3.192513427734383,7.429999999999978,1,18514.5
2025-01-09 12:00:00,70005.25,11730.0,6214.0,128.18,12,3,1,0,1.2246467991473532e-16,-1.0,140.21,89.99,115.95,124.3325,85.13005952380952,52061.25,0.25632363287039184,1,133.91135,140.21,train,23.692322963173226,3.847500000000011,0,-5.731346435546868,5.731346435546868,12.030000000000001,1,17944.0
2025-01-09 13:00:00,69942.75,13319.5,4406.5,121.15,13,3,1,0,-0.2588190451025208,-0.9659258262890683,128.18,97.2,113.9,125.92375,85.20285714285714,52216.75,0.2534358457452702,0,129.8514,128.18,train,22.53994325298596,-4.773749999999993,0,-8.701394653320307,8.701394653320307,7.030000000000001,0,17726.0
2025-01-09 14:00:00,68666.5,14896.75,2527.75,123.95,14,3,1,0,-0.4999999999999997,-0.8660254037844388,121.15,110.19,122.21,126.92166666666667,85.2460119047619,51242.0,0.2537554702802677,0,128.95831,121.15,train,21.72852536397155,-2.971666666666664,0,-5.008312988281247,5.008312988281247,2.799999999999997,0,17424.5
2025-01-09 15:00:00,68122.75,17388.75,968.5,127.53,15,3,1,0,-0.7071067811865471,-0.7071067811865479,123.95,127.8,130.11,127.49499999999999,85.25636904761905,49765.5,0.2694731202131447,0,131.56993,123.95,train,21.447565788705976,0.0350000000000108,0,-4.039931030273436,4.039931030273436,3.5799999999999983,0,18357.25
2025-01-09 16:00:00,68956.25,21215.0,100.25,123.75,16,3,1,0,-0.8660254037844385,-0.5000000000000004,127.53,135.82,138.59,127.48375,85.2410119047619,47641.0,0.30911266201395815,0,131.51581,127.53,train,21.44746966174112,-3.7337500000000006,0,-7.76580810546875,7.76580810546875,3.780000000000001,0,21315.25
2025-01-09 17:00:00,71044.5,23708.75,12.0,130.91,17,3,1,0,-0.9659258262890683,-0.25881904510252063,123.75,155.46,152.87,126.98083333333334,85.15267857142857,47323.75,0.3338858039679356,0,130.77638,123.75,train,21.384918073597902,3.92916666666666,0,0.1336175537109341,0.1336175537109341,7.159999999999997,1,23720.75
2025-01-09 18:00:00,70797.0,25834.25,9.0,134.75,18,3,1,0,-1.0,-1.8369701987210297e-16,130.91,149.23,152.94,125.95791666666666,85.02196428571429,44953.75,0.3650331228724381,0,135.20026,130.91,train,20.53364301508663,8.792083333333338,0,-0.45025634765625,0.45025634765625,3.8400000000000034,1,25843.25
2025-01-09 19:00:00,69022.0,27538.0,8.0,125.44,19,3,1,0,-0.9659258262890684,0.2588190451025203,134.75,146.48,139.15,125.35458333333332,84.91369047619048,41476.0,0.39909014517110486,1,129.55235,134.75,train,20.026586672018908,0.08541666666667425,0,-4.11235290527344,4.11235290527344,9.310000000000002,1,27546.0
2025-01-09 20:00:00,65786.5,28533.0,7.0,119.23,20,3,1,0,-0.8660254037844386,0.5000000000000001,125.44,136.86,130.0,124.47791666666666,84.83208333333334,37246.5,0.43382760900792716,0,117.54682,125.44,train,19.51560690479085,-5.247916666666654,0,1.6831784057617227,1.6831784057617227,6.209999999999994,1,28540.0
2025-01-09 21:00:00,62297.75,29133.5,7.25,104.99,21,3,1,0,-0.7071067811865477,0.7071067811865474,119.23,127.86,119.78,123.74333333333334,84.76797619047619,33157.0,0.46776568977210253,0,109.656075,119.23,train,19.360458282993655,-18.753333333333345,0,-4.666074523925786,4.666074523925786,14.240000000000009,1,29140.75
2025-01-09 22:00:00,59569.5,29101.75,7.25,101.1,22,3,1,0,-0.5000000000000004,0.8660254037844384,104.99,115.92,113.42,122.79041666666667,84.67994047619047,30460.5,0.48865610757182787,0,100.71529,104.99,train,19.70872273874578,-21.69041666666668,0,0.3847137451171818,0.3847137451171818,3.8900000000000006,1,29109.0
2025-01-09 23:00:00,56260.5,29768.5,7.5,88.19,23,3,1,0,-0.25881904510252157,0.9659258262890681,101.1,103.59,82.47,122.17291666666667,84.60660714285714,26484.5,0.5292523173452067,0,90.338005,101.1,train,20.160331794881543,-33.98291666666667,0,-2.148005065917971,2.148005065917971,12.909999999999997,1,29776.0
2025-01-10 00:00:00,55138.5,31132.0,14.25,84.79,0,4,1,0,0.0,1.0,88.19,101.44,99.56,121.53125,84.64065476190477,23992.25,0.5648730016231852,0,84.361725,88.19,train,21.004894525365764,-36.741249999999994,0,0.42827514648438125,0.42827514648438125,3.3999999999999915,1,31146.25
2025-01-10 01:00:00,53434.25,32269.25,7.0,80.23,1,4,1,0,0.25881904510252074,0.9659258262890683,84.79,100.0,87.53,120.83750000000002,84.5527380952381,21158.0,0.604036736737205,0,79.55183,84.79,train,21.950971900836322,-40.607500000000016,0,0.6781735229492227,0.6781735229492227,4.560000000000002,1,32276.25
2025-01-10 02:00:00,52668.0,32664.75,6.75,71.29,2,4,1,0,0.49999999999999994,0.8660254037844387,80.23,98.77,85.01,120.01375000000002,84.50928571428571,19996.5,0.6203292321713374,0,77.60738,80.23,train,23.107424896039117,-48.72375000000001,0,-6.3173837280273375,6.3173837280273375,8.939999999999998,1,32671.5
2025-01-10 03:00:00,52675.0,32126.75,6.25,69.05,3,4,1,0,0.7071067811865476,0.7071067811865476,71.29,95.22,83.79,118.86875000000002,84.42761904761905,20542.0,0.6100237304224015,0,71.66795,71.29,train,24.8229936029691,-49.81875000000002,0,-2.6179534912109403,2.6179534912109403,2.240000000000009,0,32133.0
2025-01-10 04:00:00,53536.5,31182.25,6.5,69.89,4,4,1,0,0.8660254037844386,0.5000000000000001,69.05,98.28,77.5,117.77833333333332,84.33988095238095,22347.75,0.5825698355327673,0,72.79435,69.05,train,26.429785185043364,-47.88833333333332,0,-2.9043496704101557,2.9043496704101557,0.8400000000000034,0,31188.75
